,cog,year,Trimestre 1,Trimestre 2,Trimestre 3,Trimestre 4,De 10 à 14 ans,De 15 à 19 ans,De 20 à 24 ans,De 20 à 39 ans,De 25 à 29 ans,De 30 à 34 ans,De 35 à 39 ans,De 40 à 44 ans,De 40 à 59 ans,De 45 à 49 ans,De 50 à 54 ans,De 55 à 59 ans,De 5 à 9 ans,De 60 à 64 ans,De 60 à 74 ans,De 65 à 69 ans,De 70 à 74 ans,De 75 à 79 ans,De 80 à 84 ans,De 85 à 89 ans,De 90 à 94 ans,75 ans ou plus,95 ans ou plus,Moins de 20 ans,Moins de 5 ans,Total,Président du conseil régional,Positionnement parti,Parti politique,Chomage moyenne anneé,Age moyen,De 20 à 64 ans,65 ans et plus
203,27,2012,8.4,8.7,8.9,9.3,169755.0,161330.0,156953.0,647566.0,156100.0,161570.0,172943.0,190007.0,766511.0,192938.0,192435.0,191131.0,166581.0,197363.0,453444.0,140979.0,115102.0,110075.0,91452.0,60144.0,23012.0,291025.0,6342.0,658268.0,160602.0,2816814.0,,,,8.825,8.825,1611440.0,547106.0
204,27,2013,9.5,9.5,9.3,9.1,170736.0,160616.0,153796.0,637923.0,154621.0,162754.0,166752.0,190852.0,764425.0,192370.0,190592.0,190611.0,167839.0,196523.0,465309.0,154349.0,114437.0,108896.0,92417.0,60401.0,26114.0,293531.0,5703.0,658595.0,159404.0,2819783.0,,,,9.35,9.35,1598871.0,562317.0
205,27,2014,9.1,9.1,9.2,9.4,171248.0,161826.0,150211.0,627362.0,153807.0,162623.0,160721.0,189638.0,762708.0,191340.0,190960.0,190770.0,167876.0,193506.0,475559.0,167283.0,114770.0,108709.0,92510.0,61558.0,28739.0,297351.0,5835.0,657643.0,156693.0,2820623.0,,,,9.2,9.2,1583576.0,579404.0
206,27,2015,9.3,9.5,9.3,9.2,171478.0,164860.0,145393.0,618152.0,152430.0,161871.0,158458.0,186354.0,757141.0,189699.0,190953.0,190135.0,167413.0,191582.0,486770.0,178824.0,116364.0,108219.0,93177.0,62814.0,30769.0,300958.0,5979.0,657919.0,154168.0,2820940.0,,,,9.325,9.325,1566875.0,596146.0
207,27,2016,9.2,9.1,8.9,8.8,169878.0,166025.0,144231.0,614828.0,150417.0,159908.0,160272.0,179834.0,749485.0,188387.0,191187.0,190077.0,167271.0,188721.0,497576.0,189450.0,119405.0,107596.0,92238.0,63801.0,30988.0,301985.0,7362.0,654464.0,151290.0,2818338.0,,,,9.0,9.0,1553034.0,610840.0
208,27,2017,8.5,8.4,8.2,7.7,169997.0,165351.0,142065.0,609256.0,147005.0,157128.0,163058.0,172758.0,740929.0,187988.0,190528.0,189655.0,165139.0,187796.0,511182.0,190276.0,133110.0,103816.0,92227.0,65185.0,32003.0,302207.0,8976.0,647849.0,147362.0,2811423.0,,,,8.2,8.2,1537981.0,625593.0
209,27,2018,7.9,7.8,7.7,7.5,169751.0,167875.0,140115.0,604202.0,144866.0,154428.0,164793.0,167038.0,733680.0,188615.0,189917.0,188110.0,163624.0,187583.0,521798.0,188641.0,145574.0,103556.0,91447.0,66115.0,32148.0,303150.0,9884.0,644977.0,143727.0,2807807.0,,,,7.725,7.725,1525465.0,637365.0
210,27,2019,7.6,7.4,7.4,7.2,169612.0,170524.0,143930.0,603940.0,141166.0,153964.0,164880.0,161020.0,725705.0,188245.0,188763.0,187677.0,161624.0,186535.0,529652.0,185884.0,157233.0,103802.0,91233.0,66707.0,32578.0,304707.0,10387.0,641576.0,139816.0,2805580.0,,,,7.3999999999999995,7.3999999999999995,1516180.0,647824.0
211,27,2020,6.8,6.5,7.8,6.7,169054.0,169646.0,144302.0,600896.0,138910.0,153142.0,164542.0,158546.0,719917.0,185504.0,187812.0,188055.0,160072.0,186384.0,537713.0,183795.0,167534.0,104686.0,90776.0,66950.0,33441.0,306708.0,10855.0,636461.0,137689.0,2801695.0,,,,6.95,6.95,1507197.0,658037.0
212,27,2021,6.9,6.8,6.7,6.2,170051.0,167065.0,145558.0,599288.0,138535.0,152428.0,162767.0,161808.0,718190.0,180268.0,187477.0,188637.0,157237.0,187134.0,545364.0,181187.0,177043.0,107176.0,88994.0,65648.0,33603.0,306558.0,11137.0,630794.0,136441.0,2800194.0,marie-guite dufay,Gauche,PS,6.6499999999999995,6.6499999999999995,1504612.0,664788.0
213,27,2022,6.2,6.4,6.3,6.2,168421.0,166360.0,147286.0,602319.0,139762.0,152824.0,162447.0,165654.0,716332.0,173492.0,188079.0,189107.0,156098.0,187346.0,546082.0,180984.0,177752.0,118610.0,85630.0,64955.0,33455.0,313715.0,11065.0,625529.0,134650.0,2803977.0,marie-guite dufay,Gauche,PS,6.275,6.275,1505997.0,672451.0
214,27,2023,6.2,6.3,6.5,6.5,167487.0,167275.0,147964.0,600584.0,139925.0,151753.0,160942.0,168112.0,713837.0,167892.0,188270.0,189563.0,154176.0,186107.0,542401.0,180022.0,176272.0,129624.0,85048.0,63994.0,33720.0,323363.0,10977.0,620049.0,131111.0,2800234.0,marie-guite dufay,Gauche,PS,6.375,6.375,1500528.0,679657.0
215,27,2024,6.6,6.5,6.7,,166421.0,168535.0,147535.0,600296.0,141528.0,149327.0,161906.0,168406.0,707903.0,162781.0,187753.0,188963.0,152904.0,186287.0,539950.0,179748.0,173915.0,140185.0,84862.0,64050.0,34013.0,334174.0,11064.0,614837.0,126977.0,2797160.0,marie-guite dufay,Gauche,PS,6.6000000000000005,6.6000000000000005,1494486.0,687837.0
216,28,1982,8.1,8.2,8.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.174999999999999,8.174999999999999,0.0,0.0
217,28,1983,8.2,8.2,8.4,8.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.399999999999999,8.399999999999999,0.0,0.0
218,28,1984,9.3,9.7,9.9,10.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.774999999999999,9.774999999999999,0.0,0.0
219,28,1985,10.3,10.1,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.1,10.1,0.0,0.0
220,28,1986,10.0,10.1,10.2,10.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.15,10.15,0.0,0.0
221,28,1987,10.4,10.5,10.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.399999999999999,10.399999999999999,0.0,0.0
222,28,1988,9.9,9.6,9.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.6,9.6,0.0,0.0
223,28,1989,9.1,8.9,8.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.85,8.85,0.0,0.0
224,28,1990,8.6,8.4,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.4,8.4,0.0,0.0
225,28,1991,8.2,8.4,8.5,8.8,,,,940828.0,,,,,695171.0,,,,,,387413.0,,,,,,,190094.0,,0.0,,3139258.0,,,,8.475000000000001,8.475000000000001,0.0,0.0
226,28,1992,9.0,9.1,9.2,9.2,,,,939860.0,,,,,706701.0,,,,,,403149.0,,,,,,,186133.0,,0.0,,3151246.0,,,,9.125,9.125,0.0,0.0
227,28,1993,9.4,9.7,10.1,10.4,,,,938137.0,,,,,719769.0,,,,,,417341.0,,,,,,,183305.0,,0.0,,3162794.0,,,,9.9,9.9,0.0,0.0
228,28,1994,10.6,10.7,10.7,10.5,,,,935656.0,,,,,733312.0,,,,,,427916.0,,,,,,,181805.0,,0.0,,3171102.0,,,,10.625,10.625,0.0,0.0
229,28,1995,10.2,9.9,9.8,10.2,,,,927912.0,,,,,746495.0,,,,,,437934.0,,,,,,,182803.0,,0.0,,3179350.0,,,,10.025,10.025,0.0,0.0
230,28,1996,10.6,10.9,11.0,11.0,,,,916802.0,,,,,760821.0,,,,,,435503.0,,,,,,,192905.0,,0.0,,3185902.0,,,,10.875,10.875,0.0,0.0
231,28,1997,11.1,11.0,11.0,10.8,,,,904957.0,,,,,774978.0,,,,,,434246.0,,,,,,,201412.0,,0.0,,3192472.0,,,,10.975000000000001,10.975000000000001,0.0,0.0
232,28,1998,10.5,10.3,10.3,10.3,,,,893687.0,,,,,789423.0,,,,,,433514.0,,,,,,,209086.0,,0.0,,3198166.0,,,,10.350000000000001,10.350000000000001,0.0,0.0
233,28,1999,10.4,10.3,10.0,9.5,227027.0,230339.0,199394.0,882832.0,223413.0,226386.0,233639.0,235289.0,802937.0,233375.0,196753.0,137520.0,210726.0,150131.0,431472.0,149165.0,132176.0,105511.0,48606.0,42059.0,16338.0,216696.0,4182.0,868512.0,200420.0,3202449.0,,,,10.05,10.05,1835900.0,498037.0
234,28,2000,9.1,8.7,8.4,8.1,226659.0,229669.0,195704.0,871160.0,219013.0,223971.0,232472.0,234773.0,819172.0,232924.0,212584.0,138891.0,206895.0,147658.0,431041.0,150386.0,132997.0,113169.0,46995.0,43050.0,17219.0,224806.0,4373.0,865324.0,202101.0,3211503.0,,,,8.575,8.575,1837990.0,508189.0
235,28,2001,7.9,7.7,7.8,7.8,224363.0,227209.0,198323.0,863881.0,211780.0,222376.0,231402.0,233418.0,836432.0,232393.0,227060.0,143561.0,205079.0,144261.0,427879.0,148664.0,134954.0,112900.0,57513.0,39966.0,17817.0,232891.0,4695.0,860723.0,204072.0,3221806.0,,,,7.800000000000001,7.800000000000001,1844574.0,516509.0
236,28,2002,7.8,7.8,7.8,7.8,221564.0,225252.0,202888.0,856774.0,202196.0,221691.0,229999.0,233055.0,855851.0,232277.0,228939.0,161580.0,203437.0,138905.0,422557.0,146886.0,136766.0,113525.0,67937.0,36439.0,18433.0,241219.0,4885.0,855499.0,205246.0,3231900.0,,,,7.8,7.8,1851530.0,524871.0
237,28,2003,8.2,8.3,8.1,8.6,218111.0,223748.0,206281.0,850752.0,193740.0,222208.0,228523.0,230951.0,871428.0,231394.0,230170.0,178913.0,202205.0,136120.0,419555.0,144979.0,138456.0,114925.0,76422.0,33387.0,19561.0,249446.0,5151.0,849659.0,205595.0,3240840.0,,,,8.3,8.3,1858300.0,532881.0
238,28,2004,8.8,8.6,8.7,8.8,213212.0,224585.0,206955.0,840536.0,186565.0,221409.0,225607.0,231146.0,885633.0,230855.0,229102.0,194530.0,204580.0,136488.0,419129.0,144050.0,138591.0,116078.0,83801.0,31489.0,20206.0,256886.0,5312.0,847036.0,204659.0,3249220.0,,,,8.725,8.725,1862657.0,539527.0
239,28,2005,8.5,8.7,8.9,9.0,208900.0,224836.0,207751.0,831815.0,183208.0,217558.0,223298.0,230094.0,898710.0,230167.0,228353.0,210096.0,206393.0,137760.0,419470.0,141766.0,139944.0,117375.0,90364.0,31027.0,21129.0,265666.0,5771.0,843441.0,203312.0,3259102.0,,,,8.775,8.775,1868285.0,547376.0
240,28,2006,9.0,8.8,8.8,8.4,206084.0,222618.0,205405.0,826077.0,185792.0,212569.0,222311.0,228892.0,911180.0,229652.0,228262.0,224374.0,207151.0,141201.0,418417.0,138687.0,138529.0,119427.0,90975.0,38897.0,18908.0,273847.0,5640.0,838327.0,202474.0,3267848.0,,,,8.75,8.75,1878458.0,551063.0
241,28,2007,8.4,8.0,7.7,7.2,204415.0,220033.0,203553.0,820583.0,190306.0,204871.0,221853.0,227570.0,911499.0,229573.0,228730.0,225626.0,208869.0,159237.0,428892.0,132500.0,137155.0,121290.0,91732.0,45856.0,17496.0,282444.0,6070.0,834727.0,201410.0,3278145.0,,,,7.824999999999999,7.824999999999999,1891319.0,552099.0
242,28,2008,6.9,7.1,7.3,7.8,204246.0,218398.0,201700.0,815565.0,193452.0,196773.0,223640.0,227431.0,911365.0,228004.0,228685.0,227245.0,210612.0,176679.0,441690.0,129711.0,135300.0,123181.0,93204.0,51460.0,15975.0,290236.0,6416.0,834236.0,200980.0,3293092.0,,,,7.275,7.275,1903609.0,555247.0
243,28,2009,8.8,9.4,9.2,9.6,206653.0,213720.0,201019.0,810067.0,195086.0,189933.0,224029.0,225357.0,908260.0,228512.0,228368.0,226023.0,210452.0,191666.0,456014.0,130253.0,134095.0,123606.0,94830.0,56677.0,15393.0,297264.0,6758.0,832217.0,201392.0,3303822.0,,,,9.25,9.25,1909993.0,561612.0
244,28,2010,9.3,9.3,9.2,9.2,207575.0,208353.0,201070.0,804389.0,195544.0,186628.0,221147.0,223327.0,905354.0,228124.0,228286.0,225617.0,209949.0,206265.0,469639.0,131087.0,132287.0,124395.0,95543.0,61003.0,15219.0,303361.0,7201.0,827705.0,201828.0,3310448.0,,,,9.25,9.25,1916008.0,566735.0
245,28,2011,9.2,9.1,9.2,9.3,209204.0,206025.0,198249.0,795278.0,193432.0,188891.0,214706.0,222382.0,901654.0,227342.0,226976.0,224954.0,207489.0,219846.0,484743.0,135863.0,129034.0,123398.0,97282.0,61949.0,19806.0,309109.0,6674.0,824293.0,201575.0,3315077.0,,,,9.2,9.2,1916778.0,574006.0
246,28,2012,9.5,9.7,9.8,10.2,211206.0,202448.0,195340.0,786227.0,192209.0,192631.0,206047.0,222836.0,902119.0,226942.0,227003.0,225338.0,206610.0,222271.0,499388.0,153084.0,124033.0,121791.0,98633.0,63210.0,23903.0,313783.0,6246.0,821239.0,200975.0,3322756.0,,,,9.8,9.8,1910617.0,590900.0
247,28,2013,10.3,10.5,10.3,10.1,212903.0,202117.0,190455.0,773953.0,188880.0,195728.0,198890.0,223984.0,900922.0,226044.0,226043.0,224851.0,206933.0,223844.0,515083.0,169268.0,121971.0,120433.0,100518.0,63815.0,26622.0,317133.0,5745.0,821273.0,199320.0,3328364.0,,,,10.3,10.3,1898719.0,608372.0
248,28,2014,10.1,10.1,10.2,10.3,213526.0,204210.0,185621.0,763080.0,187976.0,197230.0,192253.0,224583.0,899648.0,223808.0,226800.0,224457.0,208154.0,222634.0,529055.0,184639.0,121782.0,120546.0,100501.0,64540.0,29168.0,320526.0,5771.0,823336.0,197446.0,3335645.0,,,,10.175,10.175,1885362.0,626947.0
249,28,2015,10.1,10.3,10.3,10.2,213562.0,204936.0,181981.0,755294.0,186631.0,196809.0,189873.0,221539.0,893529.0,222112.0,226059.0,223819.0,208708.0,221285.0,544038.0,199455.0,123298.0,119400.0,102179.0,65990.0,31653.0,325616.0,6394.0,820654.0,193448.0,3339131.0,,,,10.225,10.225,1870108.0,648369.0
250,28,2016,10.2,10.1,9.9,10.0,211228.0,206853.0,179388.0,748993.0,183242.0,193987.0,192376.0,215463.0,884083.0,220224.0,225294.0,223102.0,209549.0,219905.0,559799.0,212461.0,127433.0,117010.0,101967.0,68006.0,32265.0,326932.0,7684.0,816122.0,188492.0,3335929.0,,,,10.049999999999999,10.049999999999999,1852981.0,666826.0
251,28,2017,9.5,9.5,9.4,8.9,209681.0,206882.0,178004.0,746075.0,180526.0,191629.0,195916.0,206843.0,871269.0,219823.0,223138.0,221465.0,207069.0,219739.0,577265.0,213769.0,143757.0,112397.0,101907.0,70787.0,33819.0,328302.0,9392.0,807567.0,183935.0,3330478.0,,,,9.325,9.325,1837083.0,685828.0
252,28,2018,9.1,9.0,8.8,8.6,209353.0,207497.0,176464.0,743622.0,177769.0,190197.0,199192.0,198809.0,862461.0,221109.0,221682.0,220861.0,205749.0,219095.0,593056.0,214742.0,159219.0,109581.0,101221.0,72045.0,34244.0,326947.0,9856.0,801391.0,178792.0,3327477.0,,,,8.875,8.875,1825178.0,700908.0
253,28,2019,8.5,8.3,8.1,8.1,208415.0,210328.0,180491.0,742804.0,173833.0,189350.0,199130.0,192261.0,853371.0,221243.0,218417.0,221450.0,202455.0,218100.0,604363.0,212946.0,173317.0,109831.0,101583.0,72454.0,34782.0,329198.0,10548.0,795296.0,174098.0,3325032.0,,,,8.25,8.25,1814275.0,715461.0
254,28,2020,7.8,7.3,8.8,7.8,208328.0,208580.0,179292.0,741747.0,171805.0,190204.0,200446.0,190139.0,845746.0,217671.0,216740.0,221196.0,200365.0,217991.0,617060.0,212466.0,186603.0,110294.0,100190.0,73086.0,34593.0,329017.0,10854.0,791952.0,174679.0,3325522.0,,,,7.925,7.925,1805484.0,728086.0
255,28,2021,7.8,7.6,7.6,7.1,209929.0,206726.0,181094.0,740548.0,171373.0,188495.0,199586.0,193294.0,843543.0,212810.0,216276.0,221163.0,196323.0,217513.0,628148.0,211092.0,199543.0,114252.0,97605.0,73101.0,35518.0,331660.0,11184.0,784067.0,171089.0,3327966.0,hervé morin,Droite,LC,7.525,7.525,1801604.0,742295.0
256,28,2022,6.9,7.1,6.8,6.6,209596.0,205182.0,183584.0,743985.0,171704.0,188709.0,199988.0,198460.0,842030.0,205806.0,217439.0,220325.0,194364.0,218989.0,630859.0,211021.0,200849.0,129287.0,93169.0,73140.0,36755.0,344037.0,11686.0,778163.0,169021.0,3339074.0,hervé morin,Droite,LC,6.85,6.85,1805004.0,755907.0
257,28,2023,6.6,6.8,6.9,7.1,209190.0,205881.0,184415.0,742988.0,171916.0,187829.0,198828.0,202789.0,839577.0,198331.0,218774.0,219683.0,190420.0,217996.0,629856.0,210341.0,201519.0,143159.0,90544.0,72014.0,37483.0,354568.0,11368.0,772533.0,167042.0,3339522.0,hervé morin,Droite,LC,6.85,6.85,1800561.0,766428.0
258,28,2024,7.1,7.0,7.2,,207393.0,206882.0,183821.0,743648.0,174052.0,185490.0,200285.0,204150.0,833399.0,192635.0,219377.0,217237.0,188860.0,219362.0,629902.0,209957.0,200583.0,155844.0,90569.0,71972.0,37844.0,367855.0,11626.0,766239.0,163104.0,3341043.0,hervé morin,Droite,LC,7.1000000000000005,7.1000000000000005,1796409.0,778395.0
259,32,1982,8.3,8.4,8.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.475000000000001,8.475000000000001,0.0,0.0
260,32,1983,8.5,8.5,8.8,9.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.75,8.75,0.0,0.0
261,32,1984,9.7,10.3,10.6,10.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.350000000000001,10.350000000000001,0.0,0.0
262,32,1985,10.8,10.6,10.6,10.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.625,10.625,0.0,0.0
263,32,1986,10.4,10.6,10.7,10.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.65,10.65,0.0,0.0
264,32,1987,11.0,11.0,10.9,10.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.95,10.95,0.0,0.0
265,32,1988,10.9,10.7,10.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.674999999999999,10.674999999999999,0.0,0.0
266,32,1989,10.2,10.0,9.9,9.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.0,10.0,0.0,0.0
267,32,1990,10.0,10.1,10.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.05,10.05,0.0,0.0
268,32,1991,9.7,9.7,9.9,10.1,,,,1745493.0,,,,,1244798.0,,,,,,668002.0,,,,,,,312377.0,,0.0,,5783059.0,,,,9.85,9.85,0.0,0.0
269,32,1992,10.4,10.5,10.6,10.8,,,,1745687.0,,,,,1262913.0,,,,,,696382.0,,,,,,,300372.0,,0.0,,5797478.0,,,,10.575,10.575,0.0,0.0
270,32,1993,11.1,11.6,12.0,12.5,,,,1745911.0,,,,,1284185.0,,,,,,721380.0,,,,,,,290572.0,,0.0,,5812705.0,,,,11.8,11.8,0.0,0.0
271,32,1994,12.8,12.9,12.8,12.5,,,,1745973.0,,,,,1306868.0,,,,,,739469.0,,,,,,,282368.0,,0.0,,5822230.0,,,,12.75,12.75,0.0,0.0
272,32,1995,12.2,11.9,11.8,12.0,,,,1737663.0,,,,,1330407.0,,,,,,752924.0,,,,,,,282156.0,,0.0,,5832496.0,,,,11.975000000000001,11.975000000000001,0.0,0.0
273,32,1996,12.3,12.6,12.8,12.9,,,,1724236.0,,,,,1356231.0,,,,,,744690.0,,,,,,,299030.0,,0.0,,5843500.0,,,,12.65,12.65,0.0,0.0
274,32,1997,13.0,13.0,13.0,12.9,,,,1706738.0,,,,,1380882.0,,,,,,737360.0,,,,,,,313201.0,,0.0,,5849947.0,,,,12.975,12.975,0.0,0.0
275,32,1998,12.6,12.4,12.4,12.4,,,,1691131.0,,,,,1403567.0,,,,,,731428.0,,,,,,,325194.0,,0.0,,5851772.0,,,,12.45,12.45,0.0,0.0
276,32,1999,12.5,12.5,12.2,11.7,444386.0,447492.0,401921.0,1675958.0,427184.0,419685.0,427168.0,423187.0,1425750.0,421941.0,351454.0,229168.0,410398.0,249507.0,724711.0,252461.0,222743.0,174945.0,68861.0,63937.0,23795.0,337339.0,5801.0,1691690.0,389414.0,5855448.0,,,,12.225000000000001,12.225000000000001,3351215.0,812543.0
277,32,2000,11.2,10.7,10.4,10.1,442280.0,446755.0,393974.0,1658035.0,422204.0,415949.0,425908.0,421353.0,1451360.0,420081.0,380327.0,229599.0,400837.0,245112.0,718618.0,251158.0,222348.0,187287.0,66498.0,65501.0,24835.0,350206.0,6085.0,1682583.0,392711.0,5860802.0,,,,10.6,10.6,3354507.0,823712.0
278,32,2001,9.9,9.7,9.7,9.6,437963.0,442434.0,397100.0,1647500.0,412053.0,413826.0,424521.0,419053.0,1479564.0,416109.0,407691.0,236711.0,394284.0,239065.0,707892.0,244626.0,224201.0,186013.0,84652.0,60312.0,26355.0,363759.0,6427.0,1671186.0,396505.0,5869901.0,,,,9.725,9.725,3366129.0,832586.0
279,32,2002,9.6,9.5,9.4,9.4,429145.0,439307.0,405887.0,1638971.0,396708.0,414620.0,421756.0,418507.0,1517976.0,414144.0,409186.0,276139.0,389960.0,223865.0,687861.0,237685.0,226311.0,185739.0,103261.0,53661.0,27496.0,377218.0,7061.0,1657867.0,399455.0,5879893.0,,,,9.475,9.475,3380812.0,841214.0
280,32,2003,9.7,9.9,9.7,10.2,420325.0,436239.0,411027.0,1631806.0,384977.0,416844.0,418958.0,416286.0,1545576.0,410887.0,410101.0,308302.0,387159.0,217084.0,676143.0,231623.0,227436.0,186190.0,118583.0,47871.0,28738.0,389162.0,7780.0,1645020.0,401297.0,5887707.0,,,,9.875,9.875,3394466.0,848221.0
281,32,2004,10.5,10.3,10.4,10.5,408649.0,439182.0,410784.0,1616223.0,373594.0,417719.0,414126.0,417110.0,1571113.0,409635.0,406452.0,337916.0,390062.0,215043.0,668377.0,228339.0,224995.0,186893.0,131892.0,43317.0,30215.0,400664.0,8347.0,1637580.0,399687.0,5893957.0,,,,10.425,10.425,3402379.0,853998.0
282,32,2005,10.2,10.5,10.8,11.1,398372.0,438414.0,412771.0,1604293.0,366812.0,413913.0,410797.0,415977.0,1593364.0,407794.0,404104.0,365489.0,393662.0,215462.0,664399.0,224684.0,224253.0,187602.0,142165.0,43267.0,32121.0,414241.0,9086.0,1628344.0,397896.0,5904641.0,,,,10.65,10.65,3413119.0,863178.0
283,32,2006,11.2,11.0,10.9,10.4,389780.0,434136.0,409338.0,1592373.0,368540.0,406358.0,408137.0,413880.0,1616846.0,407874.0,402616.0,392476.0,396440.0,222012.0,667029.0,223031.0,221986.0,192148.0,141679.0,53436.0,25595.0,420379.0,7521.0,1616372.0,396016.0,5912999.0,,,,10.875,10.875,3431231.0,865396.0
284,32,2007,10.5,10.1,9.9,9.5,385759.0,423114.0,407951.0,1588382.0,377601.0,393712.0,409118.0,411888.0,1613782.0,407774.0,400762.0,393358.0,400385.0,259111.0,683285.0,208198.0,215976.0,195066.0,141835.0,65958.0,22177.0,432708.0,7672.0,1603873.0,394615.0,5922030.0,,,,10.0,10.0,3461275.0,856882.0
285,32,2008,9.1,9.3,9.5,10.0,382861.0,414937.0,405215.0,1586333.0,384508.0,382573.0,414037.0,409771.0,1608217.0,406254.0,397844.0,394348.0,403997.0,289724.0,701313.0,201037.0,210552.0,195440.0,141909.0,73751.0,19104.0,438043.0,7839.0,1597185.0,395390.0,5931091.0,,,,9.475,9.475,3484274.0,849632.0
286,32,2009,11.0,11.7,11.6,12.0,386013.0,405362.0,406824.0,1579928.0,385040.0,370286.0,417778.0,406047.0,1601991.0,406429.0,398412.0,391103.0,403940.0,317843.0,725184.0,198858.0,208483.0,193399.0,143877.0,82016.0,18020.0,445107.0,7795.0,1592144.0,396829.0,5944354.0,,,,11.575,11.575,3499762.0,852448.0
287,32,2010,11.7,11.8,11.8,11.7,390837.0,397656.0,402019.0,1568019.0,385146.0,364600.0,416254.0,403758.0,1593986.0,405662.0,397045.0,387521.0,403288.0,342931.0,747736.0,198593.0,206212.0,193046.0,144753.0,88108.0,18230.0,452473.0,8336.0,1590787.0,399006.0,5953001.0,,,,11.75,11.75,3504936.0,857278.0
288,32,2011,11.6,11.5,11.6,11.8,395673.0,389678.0,398158.0,1555797.0,382142.0,368135.0,407362.0,402968.0,1588480.0,406114.0,395572.0,383826.0,400654.0,367146.0,772748.0,204068.0,201534.0,188231.0,147540.0,89819.0,24628.0,458102.0,7884.0,1585043.0,399038.0,5960170.0,,,,11.625,11.625,3511423.0,863704.0
289,32,2012,11.9,12.2,12.3,12.9,399021.0,382076.0,389142.0,1539056.0,379642.0,376696.0,393576.0,404593.0,1589948.0,406046.0,395557.0,383752.0,400239.0,368917.0,797424.0,239414.0,189093.0,185219.0,151683.0,92235.0,31578.0,467904.0,7189.0,1578766.0,397430.0,5973098.0,,,,12.325000000000001,12.325000000000001,3497921.0,896411.0
290,32,2013,13.0,13.1,12.8,12.6,403709.0,382573.0,382405.0,1522747.0,375008.0,383432.0,381902.0,409851.0,1590812.0,403261.0,395087.0,382613.0,399979.0,369944.0,821266.0,267869.0,183453.0,182110.0,153011.0,93866.0,36075.0,471584.0,6522.0,1581474.0,395213.0,5987883.0,,,,12.875000000000002,12.875000000000002,3483503.0,922906.0
291,32,2014,12.5,12.5,12.6,12.7,404583.0,388968.0,374973.0,1508049.0,377111.0,383902.0,372063.0,411637.0,1592364.0,399682.0,397510.0,383535.0,402547.0,367132.0,842850.0,294565.0,181153.0,181066.0,152655.0,94697.0,39771.0,474423.0,6234.0,1588470.0,392372.0,6006156.0,,,,12.575,12.575,3467545.0,950141.0
292,32,2015,12.5,12.8,12.6,12.5,404079.0,394219.0,364649.0,1487579.0,373600.0,383765.0,365565.0,409242.0,1585616.0,395721.0,397577.0,383076.0,402132.0,366424.0,867670.0,319623.0,181623.0,179439.0,154057.0,96011.0,42861.0,479135.0,6767.0,1589976.0,389546.0,6009976.0,,,,12.6,12.6,3439619.0,980381.0
293,32,2016,12.4,12.2,12.0,12.2,400358.0,395913.0,361945.0,1478556.0,367187.0,379052.0,370372.0,401356.0,1574026.0,393819.0,396941.0,381910.0,403829.0,363152.0,893172.0,342889.0,187131.0,176195.0,151243.0,98969.0,43875.0,479056.0,8774.0,1582060.0,381960.0,6006870.0,,,,12.2,12.2,3415734.0,1009076.0
294,32,2017,11.8,11.8,11.8,11.2,399464.0,396206.0,358314.0,1472719.0,359358.0,377025.0,378022.0,388639.0,1559025.0,394847.0,394494.0,381045.0,403293.0,362672.0,925862.0,344037.0,219153.0,165318.0,149609.0,102777.0,45545.0,474190.0,10941.0,1572019.0,373056.0,6003815.0,,,,11.650000000000002,11.650000000000002,3394416.0,1037380.0
295,32,2018,11.6,11.3,11.1,10.9,399360.0,400597.0,355061.0,1464077.0,352372.0,373479.0,383165.0,378316.0,1548940.0,398572.0,391977.0,380075.0,401284.0,361538.0,953364.0,345353.0,246473.0,161168.0,147858.0,104844.0,46630.0,472827.0,12327.0,1564900.0,363659.0,6004108.0,,,,11.225,11.225,3374555.0,1064653.0
